candidate_store_id,store_name,brand,admin_dong,road_address,jibun_address,longitude,latitude,candidate_public_facility_direction,store_context_exploration_score,score_transit_access,score_public_health_need,score_worker_flow_need,score_site_feasibility_pool,nearest_subway_station_name,nearest_subway_station_distance_m,subway_station_count_500m,subway_station_count_800m,nearest_medical_name,nearest_medical_distance_m,medical_count_500m,medical_count_800m,other_convenience_count_250m,other_convenience_count_500m,nearest_other_convenience_distance_m,nearest_magok_business_axis_name,nearest_magok_business_axis_distance_m,nearest_gimpo_airport_axis_name,nearest_gimpo_airport_axis_distance_m,resident_population,households,avg_household_size,share_20_39_pct,share_60_plus_pct,inbound_to_candidate,outbound_from_candidate,candidate_internal_or_between,final_score,final_rank,source_store_id,sido,sigungu,legal_dong,address,biz_l1,biz_l2,biz_l3,ksic_name,is_known_chain_brand,other_convenience_count_100m,other_convenience_count_800m,medical_count_300m,medical_count_1000m,subway_station_count_300m,subway_station_count_1000m,magok_business_axis_count_500m,magok_business_axis_count_1000m,magok_business_axis_count_1500m,magok_business_axis_count_2000m,gimpo_airport_axis_count_500m,gimpo_airport_axis_count_1000m,gimpo_airport_axis_count_1500m,gimpo_airport_axis_count_2000m
GS_CONV_0047,세븐일레븐마곡대방디엠점,세븐일레븐,가양1동,서울특별시 강서구 마곡동로10길 23,서울특별시 강서구 마곡동 776,126.839288211879,37.5686268557028,청년·직장인 생활지원/쉼터형 공공시설,0.5298480398134358,0.5387495809587665,0.04722222222222222,0.8077264702875384,0.7256938857852159,양천향교(9호선),182.3,1,1,넥스트이비인후과의원,102.6,17,23,9,19,103.3,마곡나루(9호선),1075.6,김포공항(서해선),3195.7,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA010120220809404554,서울특별시,강서구,마곡동,서울특별시 강서구 마곡동로10길 23,소매,종합 소매,편의점,체인화 편의점,True,0,34,7,73,1,1,0,0,3,4,0,0,0,0
GS_CONV_0264,패밀리샵,기타/미분류,가양1동,서울특별시 강서구 양천로49길 23,서울특별시 강서구 가양동 184-1,126.840666880801,37.5697009080548,청년·직장인 생활지원/쉼터형 공공시설,0.5295523004063942,0.5476734830707342,0.04722222222222222,0.7899675543225756,0.733345942010045,양천향교(9호선),158.1,1,1,넥스트이비인후과의원,161.8,17,25,8,18,57.1,마곡나루(9호선),1221.3,김포공항(서해선),3343.5,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA010120220813120792,서울특별시,강서구,가양동,서울특별시 강서구 양천로49길 23,소매,종합 소매,편의점,빵류; 과자류 및 당류 소매업,False,1,35,8,36,1,1,0,0,3,4,0,0,0,0
GS_CONV_0502,이마트24 마곡디어반점,이마트24,가양1동,서울특별시 강서구 마곡중앙8로7길 57,서울특별시 강서구 마곡동 783,126.839248201388,37.5661760951093,청년·직장인 생활지원/쉼터형 공공시설,0.5291589799870062,0.4929869259135099,0.03888888888888889,0.8296963577289425,0.7550637474166835,양천향교(9호선),306.4,1,1,에이치아이여성의원,136.0,14,92,6,22,87.0,발산(5호선),854.1,김포공항(서해선),3137.7,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0106202508A2444635,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙8로7길 57,소매,종합 소매,편의점,슈퍼마켓,True,2,57,7,181,0,2,0,1,4,4,0,0,0,0
GS_CONV_0059,씨유우장산,CU,우장산동,서울특별시 강서구 공항대로38길 80,서울특별시 강서구 내발산동 658,126.842052113841,37.5569626923889,생활건강·돌봄 상담형 공공시설,0.5272657015194058,0.4484780422393564,0.5361111111111111,0.505187571553818,0.6192860811733377,발산(5호선),427.1,1,1,올리오성형외과의원,82.7,85,174,4,22,121.9,발산(5호선),427.1,김포공항(서해선),3386.6,43635.0,17444.0,2.501433157532676,24.50097398877048,23.16947404606394,13356.805625,8045.507777777778,5394.36125,43.44745871606118,3.0,MA010120220805212919,서울특별시,강서구,내발산동,서울특별시 강서구 공항대로38길 80,소매,종합 소매,편의점,체인화 편의점,True,0,58,11,225,0,1,1,1,1,4,0,0,0,0
GS_CONV_0226,지에스25뉴내,GS25,발산1동,서울특별시 강서구 강서로45나길 59,서울특별시 강서구 내발산동 718-20,126.835501716856,37.5506918192881,청년·직장인 생활지원/쉼터형 공공시설,0.5255427705506974,0.5227455581629232,0.23611111111111113,0.6324365361004396,0.7108778768283159,우장산(5호선),225.7,1,1,하늘정원치과의원,48.5,85,100,5,15,173.0,발산(5호선),899.6,김포공항(서해선),3026.6,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220808599812,서울특별시,강서구,내발산동,서울특별시 강서구 강서로45나길 59,소매,종합 소매,편의점,체인화 편의점,True,0,29,51,193,1,2,0,1,2,4,0,0,0,0
GS_CONV_0005,씨유양천향교점,CU,가양1동,서울특별시 강서구 양천로49길 35,서울특별시 강서구 가양동 276-2,126.84049603232,37.5701962243359,청년·직장인 생활지원/쉼터형 공공시설,0.5242794856399017,0.5267281260476031,0.04722222222222222,0.7898216522797364,0.733345942010045,양천향교(9호선),214.9,1,1,넥스트이비인후과의원,215.0,17,20,9,18,57.1,마곡나루(9호선),1222.7,김포공항(서해선),3344.1,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA010120220807797446,서울특별시,강서구,가양동,서울특별시 강서구 양천로49길 35,소매,종합 소매,편의점,체인화 편의점,True,1,29,8,29,1,1,0,0,3,4,0,0,0,0
GS_CONV_0462,씨유마곡디엠프라자,CU,가양1동,서울특별시 강서구 마곡중앙8로5길 63,서울특별시 강서구 마곡동 782,126.838432286057,37.5666164689068,청년·직장인 생활지원/쉼터형 공공시설,0.5238725425022048,0.48712370097217567,0.03333333333333333,0.8279239337411719,0.7471092019621381,양천향교(9호선),322.3,1,1,에이치아이여성의원,181.3,12,79,6,21,87.0,발산(5호선),894.2,김포공항(서해선),3075.1,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0101202505A0088577,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙8로5길 63,소매,종합 소매,편의점,체인화 편의점,True,1,49,7,174,0,4,0,3,4,4,0,0,0,0
GS_CONV_0067,지에스25마곡9단지점,GS25,공항동,서울특별시 강서구 공항대로 103,서울특별시 강서구 마곡동 744,126.819177848057,37.5622637721853,청년·직장인 생활지원/쉼터형 공공시설,0.5224641119758624,0.5350150854844117,0.3277777777777778,0.6952738055049755,0.5317897791362844,마곡(5호선),599.2,0,4,마움치과의원,2.5,10,127,1,9,1.4,마곡(5호선),599.2,김포공항(서해선),1330.5,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA010120220806828861,서울특별시,강서구,마곡동,서울특별시 강서구 공항대로 103,소매,종합 소매,편의점,체인화 편의점,True,1,44,3,181,0,6,0,3,3,4,0,0,1,5
GS_CONV_0407,씨유마곡9단지점,CU,공항동,서울특별시 강서구 공항대로 103,서울특별시 강서구 마곡동 744,126.81916650797,37.5622727647712,청년·직장인 생활지원/쉼터형 공공시설,0.5223221383392097,0.5345357023131077,0.3277777777777778,0.695185294129669,0.5317897791362844,마곡(5호선),600.5,0,4,마움치과의원,3.5,10,127,1,9,1.4,마곡(5호선),600.5,김포공항(서해선),1329.5,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA0101202311A0090065,서울특별시,강서구,마곡동,서울특별시 강서구 공항대로 103,소매,종합 소매,편의점,체인화 편의점,True,1,43,3,181,0,6,0,3,3,4,0,0,1,5
GS_CONV_0223,세븐일레븐내발산길점,세븐일레븐,발산1동,서울특별시 강서구 강서로45라길 35,서울특별시 강서구 내발산동 716-24,126.834101317945,37.5494014336206,청년·직장인 생활지원/쉼터형 공공시설,0.5195543046609634,0.5293831713040564,0.225,0.6183771767323624,0.7054568706074351,우장산(5호선),207.7,1,1,윤종국치과의원,110.9,81,108,5,14,165.5,발산(5호선),1069.9,김포공항(서해선),2977.3,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220813151907,서울특별시,강서구,내발산동,서울특별시 강서구 강서로45라길 35,소매,종합 소매,편의점,체인화 편의점,True,0,28,55,166,1,1,0,0,2,3,0,0,0,0
GS_CONV_0423,씨유호서아이엔점,CU,등촌3동,서울특별시 강서구 강서로56가길 69,서울특별시 강서구 등촌동 679,126.840432940415,37.5626277805555,청년·직장인 생활지원/쉼터형 공공시설,0.5184841109165839,0.46787127053302047,0.22777777777777777,0.7233456817394749,0.6549417136160625,발산(5호선),510.1,0,2,이홍근정형외과의원,34.7,82,178,11,34,114.6,발산(5호선),510.1,김포공항(서해선),3204.2,,,,,,25008.09625,14037.753928571428,8047.224375,33.27001119777649,5.0,MA0101202406A0256338,서울특별시,강서구,등촌동,서울특별시 강서구 강서로56가길 69,소매,종합 소매,편의점,체인화 편의점,True,0,75,13,212,0,2,0,1,4,4,0,0,0,0
GS_CONV_0203,이마트24강서내,이마트24,발산1동,서울특별시 강서구 강서로47다길 20,서울특별시 강서구 내발산동 697-6,126.834129536676,37.5519873357782,청년·직장인 생활지원/쉼터형 공공시설,0.5184412651825412,0.5060006704659739,0.19166666666666668,0.6467242426242941,0.72937348097323,우장산(5호선),406.7,1,2,미즈메디병원,169.7,69,137,4,14,94.7,발산(5호선),798.5,김포공항(서해선),2858.9,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220813471204,서울특별시,강서구,내발산동,서울특별시 강서구 강서로47다길 20,소매,종합 소매,편의점,체인화 편의점,True,1,33,18,249,0,2,0,1,2,4,0,0,0,0
GS_CONV_0434,지에스25강서자이타워,GS25,가양1동,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,126.847647828913,37.5657006958558,청년·직장인 생활지원/쉼터형 공공시설,0.5155896235983675,0.4231780087160577,0.11666666666666668,0.7778337437562783,0.7446800752544669,양천향교(9호선),631.3,0,2,조이부부한의원,0.4,42,100,7,17,0.0,발산(5호선),1182.2,김포공항(서해선),3864.1,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0101202409A0110845,서울특별시,강서구,가양동,서울특별시 강서구 양천로 401,소매,종합 소매,편의점,체인화 편의점,True,3,42,7,145,0,2,0,0,1,3,0,0,0,0
GS_CONV_0493,씨유강서지식산업,CU,가양1동,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,126.847647828913,37.5657006958558,청년·직장인 생활지원/쉼터형 공공시설,0.5155896235983675,0.4231780087160577,0.11666666666666668,0.7778337437562783,0.7446800752544669,양천향교(9호선),631.3,0,2,조이부부한의원,0.4,42,100,7,17,0.0,발산(5호선),1182.2,김포공항(서해선),3864.1,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0101202504A0022139,서울특별시,강서구,가양동,서울특별시 강서구 양천로 401,소매,종합 소매,편의점,체인화 편의점,True,3,42,7,145,0,2,0,0,1,3,0,0,0,0
GS_CONV_0515,씨유(CU) 강서지식산업센터덤,CU,가양1동,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,126.847647828913,37.5657006958558,청년·직장인 생활지원/쉼터형 공공시설,0.5155896235983675,0.4231780087160577,0.11666666666666668,0.7778337437562783,0.7446800752544669,양천향교(9호선),631.3,0,2,조이부부한의원,0.4,42,100,7,17,0.0,발산(5호선),1182.2,김포공항(서해선),3864.1,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0106202506A0706481,서울특별시,강서구,가양동,서울특별시 강서구 양천로 401,소매,종합 소매,편의점,슈퍼마켓,True,3,42,7,145,0,2,0,0,1,3,0,0,0,0
GS_CONV_0481,GS25강서자이,GS25,가양1동,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498,126.847647828913,37.5657006958558,청년·직장인 생활지원/쉼터형 공공시설,0.5155896235983675,0.4231780087160577,0.11666666666666668,0.7778337437562783,0.7446800752544669,양천향교(9호선),631.3,0,2,조이부부한의원,0.4,42,100,7,17,0.0,발산(5호선),1182.2,김포공항(서해선),3864.1,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0106202409A1321518,서울특별시,강서구,가양동,서울특별시 강서구 양천로 401,소매,종합 소매,편의점,슈퍼마켓,True,3,42,7,145,0,2,0,0,1,3,0,0,0,0
GS_CONV_0518,이마트24마곡클라우드힐스점,이마트24,가양1동,서울특별시 강서구 마곡중앙8로1길 81,서울특별시 강서구 마곡동 779-1,126.837568169793,37.56839925301,청년·직장인 생활지원/쉼터형 공공시설,0.5139043884013562,0.48362051625879987,0.02777777777777778,0.8263785776688299,0.717840681900017,양천향교(9호선),331.8,1,1,넥스트이비인후과의원,246.5,10,24,5,18,103.0,마곡나루(9호선),921.9,김포공항(서해선),3042.5,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0106202512A0436931,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙8로1길 81,소매,종합 소매,편의점,슈퍼마켓,True,0,37,4,105,0,3,0,2,4,4,0,0,0,0
GS_CONV_0473,이마트24 마곡보타닉게이트점,이마트24,가양1동,서울특별시 강서구 마곡동로 166,서울특별시 강서구 마곡동 779,126.836819546532,37.5691100064173,청년·직장인 생활지원/쉼터형 공공시설,0.5117399161347622,0.4562587998659068,0.022222222222222223,0.8317531126509986,0.7367255297999213,양천향교(9호선),406.0,1,1,넥스트이비인후과의원,325.8,8,19,3,16,0.0,마곡나루(9호선),877.3,김포공항(서해선),2999.3,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0106202506A2325826,서울특별시,강서구,마곡동,서울특별시 강서구 마곡동로 166,소매,종합 소매,편의점,슈퍼마켓,True,1,32,0,57,0,3,0,2,4,4,0,0,0,0
GS_CONV_0494,이마트24마곡보타닉게이트점,이마트24,가양1동,서울특별시 강서구 마곡동로 166,서울특별시 강서구 마곡동 779,126.836819546532,37.5691100064173,청년·직장인 생활지원/쉼터형 공공시설,0.5117399161347622,0.4562587998659068,0.022222222222222223,0.8317531126509986,0.7367255297999213,양천향교(9호선),406.0,1,1,넥스트이비인후과의원,325.8,8,19,3,16,0.0,마곡나루(9호선),877.3,김포공항(서해선),2999.3,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0101202504A0106495,서울특별시,강서구,마곡동,서울특별시 강서구 마곡동로 166,소매,종합 소매,편의점,그 외 기타 종합 소매업,True,1,32,0,57,0,3,0,2,4,4,0,0,0,0
GS_CONV_0215,씨유공항,CU,공항동,서울특별시 강서구 남부순환로11길 94,서울특별시 강서구 공항동 659-13,126.814899554639,37.5576710739582,청년·직장인 생활지원/쉼터형 공공시설,0.5110710307949463,0.4833590345289977,0.3361111111111111,0.6697394373676899,0.5550745401719865,송정(5호선),468.1,1,2,우리가정의원,135.7,13,34,3,18,144.4,마곡(5호선),970.9,김포공항(서해선),1052.1,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA010120220812127764,서울특별시,강서구,공항동,서울특별시 강서구 남부순환로11길 94,소매,종합 소매,편의점,체인화 편의점,True,0,37,2,69,0,3,0,1,3,3,0,0,5,5
GS_CONV_0148,세븐일레븐공항,세븐일레븐,방화2동,서울특별시 강서구 방화동로5길 24,서울특별시 강서구 방화동 612-87,126.809992775004,37.564582924911,청년·직장인 생활지원/쉼터형 공공시설,0.5109522194917211,0.8643781428092525,0.12222222222222223,0.5485256387812455,0.5086828741541641,공항시장(9호선),112.8,2,7,명인치과의원,75.3,44,65,4,19,123.3,마곡(5호선),1447.5,김포공항(서해선),610.4,,,,,,16147.4315,11519.09037037037,6155.79,29.34682803673366,7.0,MA010120220800492522,서울특별시,강서구,방화동,서울특별시 강서구 방화동로5길 24,소매,종합 소매,편의점,체인화 편의점,True,0,37,24,110,1,9,0,0,1,3,0,5,5,5
GS_CONV_0314,씨유가양시크릿점,CU,가양1동,서울특별시 강서구 강서로 506,서울특별시 강서구 가양동 1458,126.842102339545,37.5707029405637,청년·직장인 생활지원/쉼터형 공공시설,0.5062395438265174,0.5075527991954408,0.04722222222222222,0.7713578355457857,0.6988253183426208,양천향교(9호선),266.9,1,1,연세미소의원,92.3,17,23,6,14,65.1,마곡나루(9호선),1374.8,김포공항(서해선),3495.9,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0101202301A0051371,서울특별시,강서구,가양동,서울특별시 강서구 강서로 506,소매,종합 소매,편의점,체인화 편의점,True,1,29,7,28,1,1,0,0,3,4,0,0,0,0
GS_CONV_0103,세븐발산점주,세븐일레븐,발산1동,서울특별시 강서구 강서로47길 25,서울특별시 강서구 내발산동 699-19,126.834795754141,37.5526550076778,청년·직장인 생활지원/쉼터형 공공시설,0.5043615392415967,0.4890747569560845,0.1527777777777778,0.6541746867138396,0.7214189355186845,우장산(5호선),452.6,1,2,미즈메디병원,117.2,55,166,4,13,94.7,발산(5호선),707.7,김포공항(서해선),2886.7,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220800543726,서울특별시,강서구,내발산동,서울특별시 강서구 강서로47길 25,소매,종합 소매,편의점,체인화 편의점,True,1,41,20,261,0,2,0,1,2,4,0,0,0,0
GS_CONV_0386,지에스25마곡10단지,GS25,공항동,서울특별시 강서구 마곡중앙1로 72,서울특별시 강서구 마곡동 747,126.819887565052,37.5589491928398,청년·직장인 생활지원/쉼터형 공공시설,0.5011575581762149,0.4682769024472008,0.3611111111111111,0.7006635946022209,0.47457862454432687,마곡(5호선),509.0,0,2,마곡편한몸한의원,93.5,22,74,0,14,288.5,마곡(5호선),509.0,김포공항(서해선),1424.8,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA0101202307A0022103,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙1로 72,소매,종합 소매,편의점,체인화 편의점,True,0,39,2,166,0,5,0,2,3,4,0,0,1,5
GS_CONV_0290,GS25가양향교점,GS25,가양1동,서울특별시 강서구 양천로49길 54,서울특별시 강서구 가양동 194-2,126.84079972251,37.5711066386185,청년·직장인 생활지원/쉼터형 공공시설,0.49867672838001675,0.49287629902782437,0.04166666666666667,0.7826702620912503,0.6774936857343258,양천향교(9호선),306.7,1,1,연세미소의원,215.5,15,18,5,13,104.7,마곡나루(9호선),1282.7,김포공항(서해선),3399.6,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA010120220806566130,서울특별시,강서구,가양동,서울특별시 강서구 양천로49길 54,소매,종합 소매,편의점,체인화 편의점,True,0,27,6,27,0,1,0,0,3,4,0,0,0,0
GS_CONV_0336,세븐항공지원센터점,세븐일레븐,공항동,서울특별시 강서구 하늘길 70,서울특별시 강서구 과해동 676,126.796372110695,37.5619923826847,공항권 이동노동자·외국인 생활지원형 공공시설,0.49838670109756045,0.6452698625544755,0.3055555555555555,0.5422768616384905,0.5004445246417201,김포공항(5호선),435.8,3,5,우리들병원,0.7,2,2,1,5,0.0,마곡(5호선),2570.8,김포공항(5호선),435.8,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA0101202209A0074548,서울특별시,강서구,과해동,서울특별시 강서구 하늘길 70,소매,종합 소매,편의점,체인화 편의점,True,1,6,1,2,0,5,0,0,0,0,3,5,5,5
GS_CONV_0335,세븐일레븐항공지원,세븐일레븐,공항동,서울특별시 강서구 하늘길 70,서울특별시 강서구 과해동 676,126.796372110695,37.5619923826847,공항권 이동노동자·외국인 생활지원형 공공시설,0.49838670109756045,0.6452698625544755,0.3055555555555555,0.5422768616384905,0.5004445246417201,김포공항(5호선),435.8,3,5,우리들병원,0.7,2,2,1,5,0.0,마곡(5호선),2570.8,김포공항(5호선),435.8,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA0101202210A0002983,서울특별시,강서구,과해동,서울특별시 강서구 하늘길 70,소매,종합 소매,편의점,체인화 편의점,True,1,6,1,2,0,5,0,0,0,0,3,5,5,5
GS_CONV_0232,세븐김포공항국내선1층점,세븐일레븐,공항동,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5,126.808473481221,37.5567508187594,공항권 이동노동자·외국인 생활지원형 공공시설,0.4982070662586324,0.4915420717398592,0.30833333333333335,0.6288719716832534,0.5640808882780837,송정(5호선),581.5,0,3,송정한의원,392.8,3,26,5,13,0.0,마곡(5호선),1544.2,김포공항(서해선),671.9,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA010120220812842336,서울특별시,강서구,공항동,서울특별시 강서구 하늘길 112,소매,종합 소매,편의점,체인화 편의점,True,4,29,0,44,0,7,0,0,0,3,0,5,5,5
GS_CONV_0320,세븐김포공항버스정류장점,세븐일레븐,공항동,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5,126.808473481221,37.5567508187594,공항권 이동노동자·외국인 생활지원형 공공시설,0.4982070662586324,0.4915420717398592,0.30833333333333335,0.6288719716832534,0.5640808882780837,송정(5호선),581.5,0,3,송정한의원,392.8,3,26,5,13,0.0,마곡(5호선),1544.2,김포공항(서해선),671.9,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA0101202210A0044801,서울특별시,강서구,공항동,서울특별시 강서구 하늘길 112,소매,종합 소매,편의점,체인화 편의점,True,4,29,0,44,0,7,0,0,0,3,0,5,5,5
GS_CONV_0228,비지에프리테일김포공항국내선점,기타/미분류,공항동,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5,126.808473481221,37.5567508187594,공항권 이동노동자·외국인 생활지원형 공공시설,0.4982070662586324,0.4915420717398592,0.30833333333333335,0.6288719716832534,0.5640808882780837,송정(5호선),581.5,0,3,송정한의원,392.8,3,26,5,13,0.0,마곡(5호선),1544.2,김포공항(서해선),671.9,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA010120220803279161,서울특별시,강서구,공항동,서울특별시 강서구 하늘길 112,소매,종합 소매,편의점,체인화 편의점,False,4,29,0,44,0,7,0,0,0,3,0,5,5,5
GS_CONV_0167,지에스25공항화물,GS25,공항동,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5,126.808473481221,37.5567508187594,공항권 이동노동자·외국인 생활지원형 공공시설,0.4982070662586324,0.4915420717398592,0.30833333333333335,0.6288719716832534,0.5640808882780837,송정(5호선),581.5,0,3,송정한의원,392.8,3,26,5,13,0.0,마곡(5호선),1544.2,김포공항(서해선),671.9,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA010120220807112454,서울특별시,강서구,공항동,서울특별시 강서구 하늘길 112,소매,종합 소매,편의점,체인화 편의점,True,4,29,0,44,0,7,0,0,0,3,0,5,5,5
GS_CONV_0315,세븐일레븐김포공항버스정류장점,세븐일레븐,공항동,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5,126.808473481221,37.5567508187594,공항권 이동노동자·외국인 생활지원형 공공시설,0.4982070662586324,0.4915420717398592,0.30833333333333335,0.6288719716832534,0.5640808882780837,송정(5호선),581.5,0,3,송정한의원,392.8,3,26,5,13,0.0,마곡(5호선),1544.2,김포공항(서해선),671.9,28496.0,13739.0,2.0740956401484825,27.89163391353172,23.880544637843908,20963.2595,14912.72535714286,8892.7505,39.39498515657538,4.0,MA0101202211A0020928,서울특별시,강서구,공항동,서울특별시 강서구 하늘길 112,소매,종합 소매,편의점,체인화 편의점,True,4,29,0,44,0,7,0,0,0,3,0,5,5,5
GS_CONV_0388,지에스25S점,GS25,방화1동,서울특별시 강서구 마곡중앙로 135,서울특별시 강서구 마곡동 373-14,126.827624449374,37.5658263278074,청년·직장인 생활지원/쉼터형 공공시설,0.49618215784665903,0.6918504860878311,0.10833333333333334,0.654363759775089,0.5301810521903827,마곡나루(공항철도1호선),38.3,2,3,마곡마취통증의학과의원,152.7,39,88,4,19,65.3,마곡나루(공항철도1호선),38.3,김포공항(서해선),2123.6,,,,,,17355.661875,10298.245185185186,8619.419375,29.65828554774359,6.0,MA0101202406A0036394,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙로 135,소매,종합 소매,편의점,체인화 편의점,True,1,41,25,163,2,4,2,3,4,4,0,0,0,0
GS_CONV_0461,세븐일레븐코엑스,세븐일레븐,방화1동,서울특별시 강서구 마곡중앙5로 9,서울특별시 강서구 마곡동 767-2,126.826922242647,37.5660145094034,청년·직장인 생활지원/쉼터형 공공시설,0.49341562246764,0.6816359369761985,0.10833333333333334,0.6535121673706453,0.5301810521903827,마곡나루(공항철도1호선),66.0,2,3,마곡마취통증의학과의원,120.3,39,106,5,19,65.3,마곡나루(공항철도1호선),66.0,김포공항(서해선),2068.0,,,,,,17355.661875,10298.245185185186,8619.419375,29.65828554774359,6.0,MA0101202502A0034700,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙5로 9,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업,True,1,40,28,150,2,4,2,3,4,4,0,0,0,0
GS_CONV_0406,이마트24동신한강타운점,이마트24,가양1동,서울특별시 강서구 강서로 532,서울특별시 강서구 가양동 1459,126.842282256202,37.5712708075238,청년·직장인 생활지원/쉼터형 공공시설,0.49110850353820895,0.48354676500167615,0.03888888888888889,0.7670366782832863,0.6749616819789845,양천향교(9호선),332.0,1,1,서울우리의원,115.6,14,22,4,11,65.1,마곡나루(9호선),1411.0,김포공항(서해선),3529.6,,,,,,32189.755,18221.3075,12016.621875,63.7138403340396,2.0,MA0101202406A0029563,서울특별시,강서구,가양동,서울특별시 강서구 강서로 532,소매,종합 소매,편의점,체인화 편의점,True,1,28,6,27,0,1,0,0,3,4,0,0,0,0
GS_CONV_0017,씨유방화오피스,CU,방화2동,서울특별시 강서구 개화동로29길 14,서울특별시 강서구 방화동 612-242,126.807483465242,37.5632453871594,공항권 이동노동자·외국인 생활지원형 공공시설,0.4892540386343516,0.8002883003687564,0.11666666666666668,0.5408353243418437,0.4992258631601393,공항시장(9호선),286.6,4,7,조안과의원,139.2,42,50,1,17,104.2,마곡(5호선),1619.7,김포공항(서해선),344.2,,,,,,16147.4315,11519.09037037037,6155.79,29.34682803673366,7.0,MA010120220800049557,서울특별시,강서구,방화동,서울특별시 강서구 개화동로29길 14,소매,종합 소매,편의점,체인화 편의점,True,0,34,6,64,1,8,0,0,0,3,2,5,5,5
GS_CONV_0446,이마트24마곡케이,이마트24,방화1동,서울특별시 강서구 마곡중앙로 105-7,서울특별시 강서구 마곡동 768-1,126.826091745804,37.5629589152875,청년·직장인 생활지원/쉼터형 공공시설,0.48844599134602495,0.5920650351994636,0.19166666666666668,0.6350935705242247,0.534958692993745,마곡나루(공항철도1호선),308.9,3,3,마곡튼튼소아청소년과의원,4.2,69,120,6,22,121.8,마곡나루(공항철도1호선),308.9,김포공항(서해선),1943.5,,,,,,17355.661875,10298.245185185186,8619.419375,29.65828554774359,6.0,MA0101202411A0183060,서울특별시,강서구,마곡동,서울특별시 강서구 마곡중앙로 105-7,소매,종합 소매,편의점,체인화 편의점,True,0,55,14,168,0,4,3,3,4,4,0,0,0,1
